,pop_mean,pop_sem,eps_mean,eps_sem,het_mean,het_sem,p_het_1,p_het_0,p_pop0,s_wt_mean,s_wt_sem,s_mt_mean,s_mt_sem,a_wt_mean,a_wt_sem,a_mt_mean,a_mt_sem
740,841.56,10.14,280.86,2.6,0.6415,0.0078,0.489,0.2738,0.236,46.98,1.23,373.83,5.59,46.98,1.22,373.77,5.59
741,843.31,10.16,281.36,2.61,0.6418,0.0078,0.489,0.2734,0.2364,47.05,1.23,374.89,5.61,46.99,1.23,374.37,5.6
742,842.52,10.16,280.86,2.61,0.6421,0.0078,0.489,0.273,0.2368,46.77,1.22,374.67,5.61,46.88,1.23,374.21,5.59
743,842.34,10.17,280.48,2.6,0.6427,0.0078,0.489,0.2724,0.2374,46.47,1.21,374.86,5.61,46.72,1.22,374.29,5.6
744,842.34,10.17,280.4,2.6,0.6428,0.0078,0.489,0.2722,0.2376,46.56,1.22,374.62,5.61,46.53,1.21,374.63,5.6
745,842.56,10.17,280.47,2.6,0.6432,0.0078,0.489,0.2718,0.238,46.72,1.22,374.65,5.61,46.39,1.21,374.8,5.6
746,842.77,10.19,280.18,2.6,0.6433,0.0078,0.489,0.2716,0.2382,46.34,1.21,375.05,5.62,46.31,1.21,375.07,5.61
747,843.87,10.21,280.43,2.6,0.6435,0.0078,0.489,0.2714,0.2384,46.22,1.21,375.83,5.63,46.4,1.21,375.43,5.61
748,844.28,10.21,280.8,2.6,0.6435,0.0078,0.489,0.2714,0.2384,46.4,1.21,375.96,5.63,46.57,1.22,375.35,5.62
749,845.58,10.23,281.11,2.61,0.6434,0.0078,0.489,0.2714,0.2384,46.56,1.22,376.64,5.64,46.4,1.21,375.98,5.62
750,843.99,10.22,280.4,2.6,0.6436,0.0078,0.4892,0.2712,0.2386,46.2,1.21,375.77,5.63,46.33,1.21,375.69,5.62
751,846.08,10.23,281.22,2.61,0.6438,0.0078,0.4892,0.271,0.2388,46.5,1.22,376.75,5.64,46.43,1.21,376.4,5.63
752,844.8,10.21,280.79,2.61,0.6441,0.0078,0.4892,0.2706,0.2392,46.24,1.21,375.9,5.62,46.55,1.22,376.12,5.62
753,845.12,10.23,280.75,2.61,0.6447,0.0078,0.4892,0.27,0.2398,46.34,1.21,376.12,5.63,46.29,1.21,376.38,5.63
754,843.48,10.2,280.49,2.61,0.6447,0.0078,0.4892,0.27,0.2398,46.43,1.22,375.03,5.61,46.39,1.21,375.63,5.62
755,842.63,10.2,279.85,2.6,0.645,0.0078,0.4892,0.2696,0.2402,46.03,1.21,375.31,5.62,46.22,1.21,375.07,5.61
756,842.26,10.21,279.5,2.6,0.6452,0.0078,0.4894,0.2694,0.2404,45.96,1.21,375.02,5.62,45.95,1.2,375.33,5.62
757,843.18,10.22,279.59,2.61,0.6455,0.0078,0.4894,0.269,0.2408,45.88,1.21,375.81,5.62,45.85,1.2,375.64,5.62
758,843.34,10.22,279.68,2.61,0.6457,0.0078,0.4894,0.2688,0.241,45.94,1.21,375.95,5.63,45.85,1.2,375.6,5.62
759,842.31,10.21,279.24,2.61,0.6462,0.0078,0.4894,0.2682,0.2416,45.91,1.21,375.54,5.62,45.64,1.2,375.22,5.61
760,841.31,10.21,278.81,2.61,0.6464,0.0078,0.4894,0.268,0.2418,45.62,1.2,374.87,5.61,45.68,1.2,375.14,5.61
761,840.01,10.2,278.06,2.6,0.6467,0.0078,0.4894,0.2676,0.2422,45.37,1.2,374.38,5.61,45.37,1.19,374.9,5.61
762,840.19,10.21,277.8,2.6,0.6467,0.0078,0.4894,0.2676,0.2422,45.04,1.19,374.92,5.61,45.29,1.19,374.93,5.61
763,840.61,10.22,277.95,2.6,0.6472,0.0078,0.4896,0.267,0.2428,45.21,1.2,375.22,5.62,45.19,1.19,375.0,5.61
764,840.4,10.22,277.86,2.61,0.6472,0.0078,0.4896,0.267,0.2428,45.18,1.2,375.08,5.62,45.18,1.2,374.96,5.61
765,839.84,10.23,277.25,2.6,0.6476,0.0078,0.4896,0.2666,0.2432,44.83,1.19,375.61,5.63,44.89,1.19,374.51,5.6
766,841.23,10.25,277.61,2.61,0.6476,0.0078,0.4896,0.2666,0.2432,44.87,1.19,375.43,5.62,44.87,1.19,376.06,5.63
767,841.41,10.25,277.55,2.6,0.6479,0.0078,0.4896,0.2662,0.2436,44.73,1.18,375.92,5.63,44.87,1.18,375.89,5.62
768,841.56,10.26,277.53,2.6,0.6483,0.0078,0.4896,0.2658,0.244,44.87,1.19,375.78,5.63,44.65,1.18,376.27,5.63
769,844.03,10.29,278.29,2.61,0.6486,0.0078,0.4896,0.2654,0.2444,44.92,1.19,377.58,5.65,44.79,1.18,376.74,5.64
770,845.19,10.3,278.7,2.61,0.6488,0.0078,0.4896,0.2652,0.2446,44.91,1.19,377.55,5.66,44.96,1.19,377.76,5.65
771,845.29,10.3,278.7,2.61,0.6491,0.0078,0.4896,0.2648,0.245,45.05,1.19,377.64,5.66,44.79,1.18,377.81,5.65
772,845.21,10.31,278.59,2.62,0.6493,0.0078,0.4896,0.2646,0.2452,44.83,1.19,377.79,5.65,44.89,1.19,377.7,5.65
773,843.48,10.28,278.22,2.61,0.6493,0.0078,0.4896,0.2646,0.2452,44.94,1.19,376.94,5.64,44.87,1.19,376.74,5.64
774,842.4,10.26,277.93,2.61,0.65,0.0078,0.4896,0.2638,0.246,44.78,1.19,376.17,5.63,44.99,1.19,376.47,5.63
775,842.67,10.26,278.01,2.61,0.6501,0.0078,0.4896,0.2636,0.2462,44.87,1.19,376.27,5.63,44.92,1.19,376.62,5.63
776,842.12,10.26,277.85,2.61,0.6503,0.0078,0.4896,0.2634,0.2464,44.92,1.2,376.04,5.63,44.84,1.19,376.32,5.63
777,841.11,10.25,277.34,2.61,0.6507,0.0078,0.4896,0.263,0.2468,44.67,1.19,375.64,5.62,44.74,1.19,376.06,5.63
778,839.8,10.22,277.04,2.61,0.6507,0.0078,0.4896,0.263,0.2468,44.77,1.19,375.28,5.61,44.68,1.19,375.07,5.61
779,840.48,10.24,276.93,2.61,0.6508,0.0078,0.4896,0.2628,0.247,44.49,1.19,375.81,5.62,44.6,1.19,375.58,5.62
780,841.08,10.25,277.32,2.61,0.6512,0.0078,0.4896,0.2624,0.2474,44.74,1.19,376.07,5.63,44.66,1.19,375.62,5.62
781,840.54,10.25,277.06,2.61,0.6517,0.0078,0.4896,0.2618,0.248,44.66,1.19,375.78,5.62,44.58,1.19,375.52,5.62
782,843.19,10.28,277.91,2.62,0.6517,0.0078,0.4896,0.2618,0.248,44.73,1.2,377.13,5.64,44.75,1.2,376.58,5.63
783,843.81,10.28,278.05,2.63,0.6519,0.0078,0.4896,0.2616,0.2482,44.77,1.2,377.12,5.64,44.69,1.2,377.22,5.64
784,843.16,10.28,277.7,2.62,0.652,0.0078,0.4896,0.2614,0.2484,44.54,1.19,377.11,5.64,44.67,1.19,376.84,5.63
785,843.08,10.29,277.76,2.63,0.6529,0.0078,0.4896,0.2604,0.2494,44.71,1.2,376.76,5.64,44.61,1.19,377.0,5.64
786,841.33,10.27,276.96,2.62,0.6532,0.0078,0.4896,0.26,0.2498,44.55,1.19,376.28,5.63,44.28,1.18,376.22,5.63
787,841.24,10.26,277.16,2.62,0.6534,0.0078,0.4896,0.2598,0.25,44.68,1.2,376.12,5.63,44.45,1.19,376.0,5.63
788,841.39,10.27,277.05,2.62,0.6536,0.0078,0.4896,0.2596,0.2502,44.62,1.2,376.2,5.63,44.32,1.19,376.25,5.62
789,843.36,10.29,277.69,2.63,0.6541,0.0078,0.4896,0.259,0.2508,44.6,1.2,377.06,5.64,44.54,1.19,377.16,5.64
790,845.04,10.31,278.03,2.63,0.6544,0.0078,0.4896,0.2586,0.2512,44.55,1.19,378.27,5.66,44.48,1.19,377.75,5.65
791,845.7,10.31,278.33,2.63,0.6544,0.0078,0.4896,0.2586,0.2512,44.62,1.2,378.25,5.66,44.58,1.19,378.24,5.65
792,843.48,10.29,277.35,2.62,0.6548,0.0078,0.4896,0.2582,0.2516,44.23,1.19,377.24,5.64,44.41,1.19,377.6,5.64
793,843.16,10.3,276.88,2.62,0.6548,0.0078,0.4896,0.2582,0.2516,43.94,1.18,377.26,5.64,44.18,1.18,377.78,5.64
794,842.75,10.3,276.87,2.62,0.655,0.0078,0.4896,0.258,0.2518,44.16,1.18,377.21,5.64,44.07,1.18,377.3,5.64
795,842.19,10.29,276.76,2.62,0.6551,0.0078,0.4896,0.2578,0.252,44.1,1.18,377.16,5.64,44.18,1.18,376.74,5.63
796,841.29,10.29,276.03,2.61,0.6553,0.0078,0.4896,0.2576,0.2522,43.75,1.18,376.81,5.63,43.86,1.17,376.87,5.63
797,841.35,10.28,276.23,2.62,0.6556,0.0078,0.4896,0.2572,0.2526,44.1,1.19,377.01,5.64,43.76,1.17,376.47,5.62
798,841.79,10.28,276.42,2.63,0.6557,0.0078,0.4896,0.257,0.2528,43.96,1.19,376.82,5.63,44.0,1.19,377.01,5.63
799,842.37,10.29,276.68,2.63,0.6557,0.0078,0.4896,0.257,0.2528,44.11,1.19,377.19,5.64,43.99,1.18,377.07,5.63
800,842.52,10.28,277.03,2.63,0.6559,0.0078,0.4896,0.2568,0.253,44.41,1.2,377.12,5.64,44.12,1.19,376.88,5.63
801,841.22,10.27,276.59,2.63,0.6563,0.0078,0.4896,0.2564,0.2534,44.19,1.2,375.79,5.62,44.2,1.19,377.05,5.63
802,841.6,10.3,276.06,2.63,0.6566,0.0078,0.4896,0.256,0.2538,43.83,1.19,377.05,5.64,43.72,1.18,377.01,5.63
803,842.16,10.31,276.1,2.64,0.6568,0.0078,0.4896,0.2558,0.254,43.67,1.18,377.64,5.64,43.75,1.19,377.1,5.64
804,842.93,10.33,276.08,2.64,0.6568,0.0078,0.4896,0.2558,0.254,43.5,1.18,377.66,5.65,43.62,1.19,378.15,5.65
805,843.04,10.35,275.82,2.64,0.6568,0.0078,0.4896,0.2558,0.254,43.33,1.18,378.18,5.66,43.42,1.18,378.12,5.65
806,844.31,10.38,275.66,2.64,0.6568,0.0078,0.4896,0.2558,0.254,43.06,1.17,379.39,5.68,43.05,1.17,378.81,5.66
807,844.12,10.37,275.83,2.64,0.6571,0.0078,0.4896,0.2554,0.2544,43.11,1.18,378.86,5.67,43.29,1.18,378.85,5.66
808,843.26,10.37,275.49,2.64,0.6571,0.0078,0.4896,0.2554,0.2544,43.14,1.18,378.62,5.66,43.1,1.17,378.4,5.66
809,844.51,10.39,275.97,2.65,0.6573,0.0078,0.4896,0.2552,0.2546,43.2,1.18,379.34,5.68,43.25,1.18,378.71,5.67
810,842.57,10.37,275.1,2.65,0.6574,0.0078,0.4896,0.255,0.2548,43.11,1.18,378.17,5.66,42.84,1.17,378.45,5.66
811,841.16,10.35,274.9,2.64,0.658,0.0078,0.4896,0.2544,0.2554,43.06,1.17,377.36,5.65,43.08,1.17,377.65,5.65
812,839.31,10.33,274.05,2.63,0.6585,0.0078,0.4896,0.2538,0.256,42.75,1.17,376.64,5.64,42.88,1.17,377.04,5.64
813,838.34,10.31,273.81,2.63,0.6587,0.0078,0.4896,0.2536,0.2562,42.75,1.17,376.12,5.62,42.88,1.17,376.59,5.63
814,837.97,10.31,273.4,2.63,0.6592,0.0078,0.4896,0.253,0.2568,42.68,1.17,376.71,5.64,42.53,1.16,376.05,5.62
815,839.02,10.32,273.9,2.64,0.6601,0.0078,0.4896,0.252,0.2578,42.69,1.18,376.78,5.64,42.83,1.18,376.71,5.63
816,840.24,10.34,274.31,2.65,0.66,0.0078,0.4896,0.252,0.2578,42.79,1.18,377.72,5.65,42.87,1.18,376.86,5.63
817,840.25,10.35,274.08,2.65,0.6604,0.0078,0.4896,0.2516,0.2582,42.69,1.18,377.2,5.64,42.66,1.18,377.69,5.65
818,840.2,10.34,274.14,2.66,0.6608,0.0078,0.4896,0.2512,0.2586,42.79,1.18,377.04,5.64,42.67,1.18,377.72,5.65
819,838.42,10.32,273.46,2.65,0.6617,0.0078,0.4896,0.2502,0.2596,42.49,1.17,376.39,5.63,42.65,1.18,376.89,5.63
820,839.44,10.33,273.9,2.65,0.6619,0.0078,0.4896,0.25,0.2598,42.6,1.18,377.46,5.65,42.79,1.18,376.58,5.63
821,840.39,10.35,274.07,2.65,0.662,0.0078,0.4896,0.2498,0.26,42.63,1.18,377.77,5.65,42.66,1.17,377.33,5.64
822,840.42,10.36,273.75,2.65,0.662,0.0078,0.4896,0.2498,0.26,42.5,1.17,377.35,5.65,42.35,1.16,378.22,5.66
823,839.32,10.35,273.35,2.64,0.6624,0.0078,0.4896,0.2494,0.2604,42.41,1.17,377.33,5.65,42.28,1.16,377.3,5.64
824,838.57,10.33,273.62,2.65,0.6626,0.0078,0.4896,0.2492,0.2606,42.79,1.18,376.15,5.63,42.51,1.17,377.1,5.64
825,838.97,10.34,273.58,2.66,0.6629,0.0078,0.4896,0.2488,0.261,42.61,1.18,377.08,5.64,42.51,1.17,376.77,5.64
826,838.14,10.33,273.38,2.66,0.6633,0.0078,0.4896,0.2484,0.2614,42.55,1.18,376.74,5.64,42.57,1.18,376.27,5.63
827,837.67,10.31,273.17,2.65,0.6633,0.0078,0.4896,0.2484,0.2614,42.5,1.18,375.87,5.62,42.49,1.17,376.81,5.63
828,837.14,10.31,272.7,2.65,0.6635,0.0078,0.4896,0.2482,0.2616,42.24,1.17,376.34,5.62,42.31,1.17,376.24,5.62
829,838.33,10.34,272.89,2.65,0.6638,0.0078,0.4896,0.2478,0.262,42.14,1.17,377.54,5.65,42.28,1.17,376.38,5.63
830,839.76,10.36,273.21,2.65,0.6642,0.0078,0.4896,0.2476,0.2624,42.16,1.17,377.67,5.65,42.2,1.17,377.73,5.64
831,840.61,10.37,273.35,2.66,0.6644,0.0078,0.4896,0.2474,0.2626,42.05,1.17,378.03,5.65,42.22,1.17,378.31,5.65
832,841.45,10.39,273.67,2.66,0.6644,0.0078,0.4896,0.2474,0.2626,42.18,1.17,378.94,5.67,42.23,1.17,378.1,5.65
833,840.57,10.39,273.17,2.65,0.6649,0.0078,0.4896,0.2468,0.2632,41.91,1.16,378.21,5.66,42.12,1.17,378.32,5.66
834,839.08,10.38,272.45,2.65,0.6651,0.0078,0.4896,0.2466,0.2634,41.73,1.16,377.64,5.65,41.84,1.16,377.87,5.65
835,839.09,10.37,272.69,2.65,0.6654,0.0078,0.4896,0.2462,0.2638,41.9,1.16,377.44,5.65,41.98,1.16,377.77,5.65
836,838.87,10.36,272.73,2.65,0.666,0.0078,0.4896,0.2456,0.2644,41.99,1.16,377.55,5.65,42.02,1.16,377.31,5.64
837,840.58,10.39,273.01,2.65,0.6664,0.0078,0.4896,0.2452,0.2648,41.99,1.16,378.5,5.66,41.83,1.16,378.25,5.65
838,840.08,10.38,272.99,2.65,0.6664,0.0078,0.4898,0.2452,0.2648,42.04,1.17,378.29,5.66,41.92,1.16,377.83,5.65
839,837.62,10.36,272.04,2.64,0.6663,0.0078,0.4898,0.2452,0.2648,41.68,1.15,376.76,5.64,41.83,1.16,377.35,5.65
840,837.56,10.36,271.9,2.64,0.6665,0.0078,0.4898,0.245,0.265,41.74,1.16,377.33,5.65,41.6,1.15,376.89,5.64
841,837.72,10.35,272.1,2.64,0.6665,0.0078,0.4898,0.245,0.265,41.75,1.16,377.22,5.64,41.81,1.16,376.94,5.64
842,839.3,10.37,272.77,2.65,0.6669,0.0078,0.4898,0.2446,0.2654,42.01,1.16,378.04,5.66,41.92,1.16,377.34,5.64
843,839.89,10.39,272.85,2.65,0.667,0.0078,0.4898,0.2444,0.2656,41.88,1.16,378.27,5.67,41.95,1.16,377.78,5.65
844,840.95,10.41,272.88,2.65,0.6678,0.0078,0.4898,0.2436,0.2664,41.64,1.15,378.52,5.67,41.88,1.16,378.91,5.67
845,838.97,10.39,272.13,2.65,0.6678,0.0078,0.4898,0.2436,0.2664,41.53,1.15,377.81,5.66,41.65,1.15,377.98,5.66
846,838.87,10.4,272.07,2.65,0.6679,0.0078,0.4898,0.2434,0.2666,41.48,1.15,378.02,5.66,41.65,1.16,377.72,5.66
847,840.6,10.42,272.41,2.65,0.6681,0.0078,0.4898,0.2432,0.2668,41.49,1.15,378.92,5.67,41.53,1.15,378.67,5.67
848,841.05,10.41,272.58,2.65,0.6683,0.0078,0.4898,0.243,0.267,41.57,1.16,378.93,5.67,41.52,1.15,379.02,5.67
849,840.91,10.41,272.44,2.66,0.6685,0.0078,0.4898,0.2428,0.2672,41.5,1.16,379.1,5.67,41.45,1.15,378.86,5.66
850,840.01,10.39,272.23,2.66,0.6686,0.0078,0.4898,0.2426,0.2674,41.52,1.16,378.61,5.66,41.45,1.16,378.43,5.65
851,840.88,10.41,272.32,2.66,0.6692,0.0078,0.4898,0.242,0.268,41.26,1.16,379.33,5.67,41.54,1.16,378.76,5.66
852,840.1,10.39,272.2,2.66,0.6692,0.0078,0.4898,0.242,0.268,41.52,1.16,378.72,5.66,41.38,1.16,378.48,5.65
853,839.83,10.39,272.1,2.65,0.6692,0.0078,0.4898,0.242,0.268,41.34,1.15,378.44,5.66,41.51,1.16,378.55,5.65
854,839.68,10.4,271.9,2.65,0.6694,0.0078,0.4898,0.2418,0.2682,41.26,1.15,378.3,5.66,41.38,1.15,378.75,5.66
855,838.97,10.38,271.79,2.65,0.6694,0.0078,0.4898,0.2418,0.2682,41.43,1.16,377.68,5.64,41.3,1.15,378.57,5.65
856,837.52,10.37,271.27,2.64,0.6695,0.0078,0.4898,0.2416,0.2684,41.24,1.15,377.52,5.64,41.28,1.15,377.47,5.64
857,837.62,10.38,271.08,2.65,0.6701,0.0078,0.4898,0.241,0.269,41.19,1.15,377.69,5.65,41.05,1.15,377.7,5.64
858,836.37,10.36,270.82,2.64,0.6701,0.0078,0.4898,0.241,0.269,41.17,1.15,377.35,5.64,41.13,1.15,376.72,5.63
859,836.3,10.37,270.53,2.64,0.6704,0.0078,0.4898,0.2406,0.2694,40.87,1.14,377.09,5.64,41.08,1.15,377.26,5.64
860,836.51,10.38,270.49,2.65,0.6708,0.0078,0.4898,0.2402,0.2698,40.89,1.15,377.43,5.65,40.93,1.15,377.26,5.64
861,839.1,10.43,271.04,2.66,0.6708,0.0078,0.4898,0.2402,0.2698,41.03,1.16,378.89,5.67,40.65,1.14,378.53,5.66
862,838.2,10.4,270.99,2.66,0.671,0.0078,0.4898,0.24,0.27,40.99,1.15,378.07,5.65,40.93,1.15,378.21,5.65
863,839.5,10.43,271.25,2.66,0.6712,0.0078,0.4898,0.2398,0.2702,40.88,1.15,378.68,5.67,40.95,1.15,378.99,5.66
864,839.56,10.44,271.05,2.67,0.6713,0.0078,0.4898,0.2396,0.2704,40.73,1.15,379.05,5.67,40.82,1.15,378.95,5.67
865,838.2,10.41,270.78,2.66,0.6719,0.0078,0.4898,0.239,0.271,40.88,1.15,378.25,5.66,40.76,1.15,378.31,5.65
866,839.26,10.42,271.02,2.66,0.6719,0.0078,0.4898,0.239,0.271,40.79,1.15,378.87,5.67,40.82,1.15,378.77,5.66
867,838.79,10.41,270.99,2.66,0.6721,0.0078,0.4898,0.2388,0.2712,40.91,1.15,378.35,5.65,40.81,1.15,378.73,5.66
868,839.12,10.42,270.88,2.66,0.6721,0.0078,0.4898,0.2388,0.2712,40.75,1.15,378.93,5.66,40.72,1.15,378.72,5.66
869,839.92,10.44,270.93,2.67,0.6721,0.0078,0.4898,0.2388,0.2712,40.57,1.15,379.41,5.67,40.69,1.15,379.24,5.67
870,840.61,10.46,271.22,2.68,0.6724,0.0078,0.4898,0.2384,0.2716,40.73,1.15,379.53,5.68,40.7,1.15,379.66,5.68
871,839.95,10.45,271.09,2.67,0.6726,0.0078,0.4898,0.2384,0.2718,40.76,1.16,379.0,5.67,40.71,1.15,379.48,5.68
872,839.94,10.47,270.87,2.68,0.6728,0.0078,0.4898,0.2382,0.272,40.57,1.15,379.62,5.69,40.61,1.15,379.14,5.68
873,839.66,10.46,270.89,2.68,0.6728,0.0078,0.4898,0.2382,0.272,40.72,1.16,379.19,5.68,40.58,1.15,379.17,5.67
874,838.25,10.45,270.41,2.68,0.673,0.0078,0.4898,0.238,0.2722,40.44,1.15,378.54,5.67,40.69,1.16,378.59,5.67
875,836.54,10.42,269.69,2.68,0.6732,0.0078,0.4898,0.2378,0.2724,40.36,1.15,377.39,5.65,40.37,1.15,378.42,5.66
876,835.88,10.41,269.39,2.67,0.6734,0.0078,0.4898,0.2376,0.2726,40.23,1.15,377.33,5.65,40.34,1.15,377.98,5.65
877,836.4,10.44,269.16,2.67,0.6739,0.0078,0.4898,0.237,0.2732,39.9,1.14,378.29,5.66,40.18,1.15,378.03,5.66
878,836.38,10.43,269.29,2.67,0.6748,0.0078,0.4898,0.236,0.2742,40.07,1.14,377.91,5.66,40.19,1.15,378.21,5.66
879,835.42,10.43,268.63,2.67,0.6752,0.0078,0.4898,0.2356,0.2746,39.77,1.14,377.85,5.66,39.94,1.14,377.87,5.65
880,834.81,10.42,268.4,2.67,0.6752,0.0078,0.4898,0.2356,0.2746,39.81,1.14,377.28,5.65,39.78,1.14,377.94,5.65
881,836.19,10.45,268.75,2.67,0.6756,0.0078,0.4898,0.2352,0.275,39.77,1.14,378.62,5.67,39.83,1.14,377.97,5.66
882,836.4,10.46,268.47,2.67,0.6758,0.0078,0.4898,0.235,0.2752,39.68,1.14,378.65,5.67,39.48,1.13,378.58,5.66
883,835.56,10.45,268.16,2.66,0.6761,0.0078,0.4898,0.2346,0.2756,39.58,1.13,378.24,5.67,39.45,1.13,378.29,5.66
884,835.72,10.45,268.29,2.67,0.6761,0.0078,0.4898,0.2346,0.2756,39.44,1.13,378.05,5.66,39.71,1.14,378.52,5.66
885,834.57,10.43,267.75,2.67,0.6761,0.0078,0.4898,0.2346,0.2756,39.36,1.13,377.68,5.65,39.44,1.13,378.08,5.65
886,835.87,10.48,267.58,2.66,0.6763,0.0078,0.4898,0.2344,0.2758,39.11,1.12,378.94,5.67,39.04,1.12,378.78,5.67
887,835.66,10.47,267.31,2.66,0.6767,0.0078,0.4898,0.234,0.2762,38.87,1.11,378.66,5.67,38.98,1.12,379.15,5.67
888,835.9,10.47,267.42,2.66,0.6767,0.0078,0.4898,0.234,0.2762,38.83,1.11,379.17,5.67,39.09,1.12,378.81,5.66
889,836.1,10.48,267.3,2.66,0.6771,0.0078,0.4898,0.2336,0.2766,38.87,1.12,379.13,5.67,38.82,1.11,379.28,5.67
890,835.08,10.45,267.07,2.66,0.6775,0.0078,0.4898,0.2332,0.277,38.83,1.12,378.38,5.65,38.91,1.12,378.96,5.66
891,836.08,10.47,267.17,2.67,0.6778,0.0078,0.4898,0.2328,0.2774,38.62,1.11,379.07,5.66,38.91,1.12,379.48,5.67
892,835.51,10.46,266.98,2.67,0.6778,0.0078,0.4898,0.2328,0.2774,38.8,1.12,379.13,5.66,38.67,1.12,378.9,5.65
893,833.96,10.44,266.62,2.67,0.678,0.0078,0.4898,0.2326,0.2776,38.76,1.12,377.9,5.65,38.74,1.12,378.56,5.65
894,833.88,10.45,266.22,2.66,0.678,0.0078,0.4898,0.2326,0.2776,38.37,1.11,378.57,5.66,38.62,1.11,378.31,5.65
895,832.76,10.43,266.13,2.67,0.6784,0.0078,0.4898,0.2322,0.278,38.75,1.12,377.95,5.65,38.5,1.11,377.57,5.64
896,832.48,10.43,265.9,2.66,0.6786,0.0078,0.4898,0.232,0.2782,38.48,1.12,377.84,5.65,38.57,1.12,377.59,5.64
897,831.26,10.43,265.2,2.66,0.6791,0.0078,0.4898,0.2314,0.2788,38.17,1.11,376.81,5.63,38.34,1.11,377.93,5.64
898,831.49,10.43,265.16,2.66,0.6791,0.0078,0.4898,0.2314,0.2788,38.07,1.11,376.96,5.63,38.31,1.11,378.15,5.64
899,831.71,10.44,264.97,2.66,0.6795,0.0078,0.4898,0.231,0.2792,38.01,1.11,377.78,5.65,38.05,1.11,377.87,5.64
900,833.65,10.48,265.19,2.67,0.6795,0.0078,0.4898,0.231,0.2792,37.81,1.1,379.13,5.67,37.9,1.1,378.81,5.66
901,833.57,10.49,265.16,2.67,0.6797,0.0078,0.4898,0.2308,0.2794,37.8,1.11,378.68,5.67,37.89,1.11,379.21,5.66
902,832.8,10.48,264.96,2.67,0.6803,0.0078,0.4898,0.2302,0.28,37.82,1.11,378.37,5.66,37.85,1.11,378.75,5.66
903,832.69,10.47,265.28,2.67,0.6805,0.0078,0.4898,0.23,0.2802,38.07,1.11,378.03,5.65,38.08,1.11,378.52,5.66
904,833.25,10.47,265.43,2.68,0.6805,0.0078,0.4898,0.23,0.2802,38.09,1.12,378.57,5.66,38.06,1.11,378.53,5.66
905,834.43,10.49,265.67,2.69,0.6807,0.0078,0.4898,0.2298,0.2804,38.03,1.12,378.99,5.66,38.06,1.12,379.36,5.67
906,834.54,10.49,265.7,2.69,0.6808,0.0078,0.4898,0.2296,0.2806,37.97,1.12,379.21,5.66,38.11,1.12,379.25,5.66
907,833.79,10.47,265.7,2.69,0.6812,0.0078,0.4898,0.2292,0.281,38.23,1.13,378.65,5.66,38.1,1.12,378.81,5.65
908,832.33,10.46,265.16,2.69,0.6816,0.0078,0.4898,0.2288,0.2814,38.08,1.12,378.33,5.66,38.02,1.12,377.9,5.64
909,832.45,10.47,265.25,2.69,0.6818,0.0078,0.4898,0.2286,0.2816,38.18,1.12,377.92,5.65,38.01,1.12,378.34,5.65
910,833.79,10.48,265.92,2.7,0.6818,0.0078,0.4898,0.2286,0.2816,38.29,1.13,378.35,5.66,38.34,1.13,378.81,5.66
911,832.58,10.46,265.64,2.7,0.6822,0.0078,0.4898,0.2282,0.282,38.21,1.13,378.04,5.66,38.45,1.13,377.87,5.65
912,831.82,10.47,265.16,2.69,0.6822,0.0078,0.4898,0.2282,0.282,38.1,1.13,377.73,5.65,38.18,1.13,377.81,5.65
913,831.49,10.46,264.93,2.69,0.6826,0.0078,0.4898,0.2278,0.2824,38.07,1.13,378.05,5.65,38.01,1.12,377.36,5.64
914,831.9,10.47,264.82,2.69,0.6833,0.0078,0.4898,0.227,0.2832,37.95,1.12,378.04,5.65,37.85,1.12,378.05,5.65
915,831.38,10.46,264.59,2.68,0.6833,0.0078,0.4898,0.227,0.2832,37.83,1.12,377.94,5.65,37.83,1.11,377.78,5.64
916,831.0,10.46,264.49,2.69,0.6837,0.0078,0.4898,0.2266,0.2836,37.79,1.12,377.45,5.64,37.86,1.12,377.9,5.65
917,831.61,10.46,265.01,2.69,0.6845,0.0078,0.4898,0.2258,0.2844,38.14,1.13,377.63,5.65,38.01,1.12,377.84,5.64
918,831.87,10.46,265.15,2.7,0.6848,0.0078,0.4898,0.2254,0.2848,38.11,1.13,377.51,5.65,38.14,1.13,378.12,5.65
919,831.26,10.45,265.05,2.69,0.6848,0.0078,0.4898,0.2254,0.2848,38.27,1.13,377.34,5.64,38.04,1.12,377.61,5.64
920,830.46,10.44,264.59,2.69,0.6852,0.0078,0.4898,0.225,0.2852,38.01,1.13,377.04,5.63,37.96,1.12,377.44,5.64
921,830.43,10.44,264.52,2.69,0.6858,0.0078,0.4898,0.2244,0.2858,37.92,1.12,377.35,5.64,37.97,1.12,377.19,5.63
922,830.99,10.45,264.3,2.69,0.6862,0.0078,0.4898,0.224,0.2862,37.69,1.12,377.77,5.64,37.71,1.12,377.81,5.64
923,831.73,10.47,264.19,2.69,0.6866,0.0078,0.4898,0.2236,0.2866,37.54,1.11,378.49,5.65,37.47,1.11,378.23,5.64
924,831.75,10.48,264.01,2.69,0.687,0.0078,0.4898,0.2232,0.287,37.35,1.11,378.62,5.66,37.4,1.11,378.37,5.65
925,830.9,10.46,263.87,2.68,0.6871,0.0078,0.4898,0.223,0.2872,37.52,1.11,377.67,5.64,37.34,1.11,378.36,5.65
