,pop_mean,pop_sem,eps_mean,eps_sem,het_mean,het_sem,p_het_1,p_het_0,p_pop0,s_wt_mean,s_wt_sem,s_mt_mean,s_mt_sem,a_wt_mean,a_wt_sem,a_mt_mean,a_mt_sem
768,1293.36,7.4,400.11,0.13,0.7449,0.0062,0.7442,0.2546,0.0,51.13,1.23,595.57,4.93,51.23,1.24,595.42,4.94
769,1293.37,7.41,399.84,0.13,0.7449,0.0062,0.7442,0.2546,0.0,51.05,1.23,595.81,4.93,50.95,1.23,595.56,4.94
770,1293.63,7.4,400.05,0.13,0.7449,0.0062,0.7442,0.2546,0.0,51.05,1.23,595.54,4.93,51.14,1.24,595.9,4.94
771,1293.77,7.41,400.04,0.13,0.7449,0.0062,0.7442,0.2546,0.0,51.04,1.23,595.8,4.93,51.1,1.24,595.84,4.94
772,1292.7,7.4,399.68,0.13,0.7449,0.0062,0.7442,0.2546,0.0,51.02,1.23,595.62,4.93,50.98,1.23,595.07,4.94
773,1292.8,7.4,399.84,0.13,0.7449,0.0062,0.7442,0.2546,0.0,51.08,1.23,595.53,4.93,51.11,1.24,595.08,4.94
774,1293.9,7.4,400.16,0.13,0.7449,0.0062,0.7442,0.2546,0.0,51.03,1.23,595.71,4.93,51.22,1.24,595.94,4.94
775,1293.54,7.4,399.99,0.13,0.7449,0.0062,0.7442,0.2546,0.0,51.01,1.23,595.82,4.93,51.12,1.24,595.59,4.94
776,1294.09,7.41,400.13,0.13,0.7449,0.0062,0.7442,0.2546,0.0,51.08,1.23,595.73,4.93,51.07,1.24,596.21,4.95
777,1293.63,7.41,399.87,0.13,0.7449,0.0062,0.7442,0.2546,0.0,51.07,1.23,595.72,4.93,50.88,1.23,595.96,4.94
778,1293.29,7.41,399.87,0.13,0.7449,0.0062,0.7442,0.2546,0.0,51.01,1.23,595.6,4.93,51.04,1.24,595.63,4.94
779,1293.51,7.41,399.91,0.13,0.7449,0.0062,0.7442,0.2546,0.0,51.08,1.23,595.61,4.93,50.97,1.23,595.85,4.94
780,1293.61,7.4,400.08,0.13,0.7449,0.0062,0.7442,0.2546,0.0,51.08,1.23,595.61,4.93,51.16,1.24,595.76,4.94
781,1293.55,7.4,399.99,0.13,0.7449,0.0062,0.7442,0.2546,0.0,51.08,1.23,595.65,4.93,51.07,1.24,595.75,4.94
782,1293.28,7.4,399.88,0.13,0.7449,0.0062,0.7442,0.2546,0.0,51.05,1.23,595.53,4.93,51.03,1.24,595.67,4.94
783,1293.53,7.41,399.89,0.13,0.7449,0.0062,0.7442,0.2546,0.0,51.08,1.23,595.75,4.93,50.93,1.23,595.78,4.94
784,1293.38,7.41,399.8,0.13,0.7449,0.0062,0.7442,0.2546,0.0,51.07,1.23,595.78,4.93,50.87,1.23,595.67,4.94
785,1293.98,7.41,400.02,0.13,0.745,0.0062,0.7442,0.2546,0.0,51.05,1.23,595.81,4.93,50.98,1.23,596.14,4.95
786,1293.69,7.41,399.98,0.13,0.745,0.0062,0.7442,0.2546,0.0,51.04,1.23,595.84,4.93,51.04,1.24,595.76,4.94
787,1293.1,7.4,399.87,0.13,0.745,0.0062,0.7442,0.2546,0.0,51.03,1.23,595.81,4.93,51.09,1.24,595.18,4.94
788,1293.4,7.41,399.87,0.13,0.745,0.0062,0.7442,0.2546,0.0,51.02,1.23,595.66,4.93,51.0,1.24,595.72,4.94
789,1293.38,7.4,399.97,0.13,0.745,0.0062,0.7444,0.2546,0.0,51.05,1.23,595.73,4.93,51.12,1.24,595.48,4.94
790,1293.39,7.41,399.77,0.13,0.745,0.0062,0.7444,0.2546,0.0,51.05,1.23,595.7,4.93,50.84,1.23,595.79,4.94
791,1292.99,7.41,399.66,0.13,0.745,0.0062,0.7444,0.2546,0.0,50.99,1.23,595.75,4.93,50.9,1.23,595.36,4.94
792,1293.67,7.41,399.94,0.13,0.745,0.0062,0.7444,0.2546,0.0,51.02,1.23,595.75,4.93,51.0,1.24,595.9,4.94
793,1293.13,7.4,399.84,0.13,0.745,0.0062,0.7444,0.2546,0.0,50.98,1.23,595.63,4.93,51.1,1.24,595.43,4.94
794,1293.74,7.41,399.9,0.13,0.745,0.0062,0.7444,0.2546,0.0,51.0,1.23,595.71,4.93,50.95,1.23,596.08,4.95
795,1293.71,7.41,399.91,0.13,0.745,0.0062,0.7444,0.2546,0.0,51.05,1.23,595.65,4.93,50.93,1.23,596.08,4.95
796,1293.15,7.4,399.8,0.13,0.745,0.0062,0.7444,0.2546,0.0,51.02,1.23,595.75,4.93,51.0,1.24,595.37,4.94
797,1292.92,7.4,399.74,0.13,0.7449,0.0062,0.7444,0.2546,0.0,51.05,1.23,595.76,4.93,50.96,1.23,595.14,4.94
798,1293.06,7.4,399.75,0.13,0.745,0.0062,0.7444,0.2546,0.0,51.03,1.23,595.7,4.93,50.95,1.23,595.37,4.94
799,1293.65,7.4,400.02,0.13,0.745,0.0062,0.7444,0.2546,0.0,51.06,1.23,595.66,4.93,51.08,1.24,595.84,4.94
800,1293.6,7.4,400.01,0.13,0.745,0.0062,0.7444,0.2546,0.0,50.99,1.23,595.56,4.93,51.15,1.24,595.9,4.94
801,1293.21,7.41,399.75,0.13,0.745,0.0062,0.7444,0.2546,0.0,51.02,1.23,595.69,4.93,50.91,1.23,595.59,4.94
802,1293.66,7.41,399.96,0.13,0.745,0.0062,0.7444,0.2546,0.0,51.06,1.23,595.73,4.93,51.0,1.24,595.87,4.94
803,1293.6,7.41,399.89,0.13,0.745,0.0062,0.7444,0.2546,0.0,51.01,1.23,595.59,4.93,50.97,1.23,596.03,4.94
804,1293.5,7.41,399.82,0.13,0.745,0.0062,0.7444,0.2546,0.0,51.05,1.23,595.87,4.93,50.88,1.23,595.7,4.94
805,1293.47,7.4,399.91,0.13,0.745,0.0062,0.7444,0.2546,0.0,51.07,1.23,595.91,4.93,50.99,1.24,595.51,4.94
806,1293.71,7.4,399.95,0.13,0.745,0.0062,0.7444,0.2546,0.0,50.99,1.23,595.88,4.93,51.04,1.24,595.79,4.94
807,1293.43,7.4,399.85,0.13,0.745,0.0062,0.7444,0.2546,0.0,51.02,1.23,595.88,4.93,50.96,1.23,595.57,4.94
808,1294.14,7.41,400.13,0.13,0.745,0.0062,0.7444,0.2546,0.0,51.01,1.23,595.84,4.93,51.11,1.24,596.17,4.95
809,1293.74,7.41,399.95,0.13,0.745,0.0062,0.7444,0.2546,0.0,51.04,1.23,595.74,4.93,50.98,1.24,595.98,4.94
810,1293.93,7.41,399.97,0.13,0.745,0.0062,0.7444,0.2546,0.0,51.08,1.23,595.73,4.93,50.9,1.23,596.22,4.95
811,1294.36,7.41,400.12,0.13,0.745,0.0062,0.7444,0.2546,0.0,51.02,1.23,595.8,4.93,51.02,1.24,596.51,4.95
812,1294.0,7.41,400.01,0.13,0.745,0.0062,0.7444,0.2546,0.0,51.06,1.23,595.7,4.93,50.95,1.23,596.29,4.95
813,1293.68,7.41,399.91,0.13,0.745,0.0062,0.7444,0.2546,0.0,51.03,1.23,595.86,4.93,50.96,1.23,595.83,4.94
814,1293.31,7.4,399.9,0.13,0.745,0.0062,0.7444,0.2546,0.0,51.0,1.23,595.88,4.93,51.09,1.24,595.33,4.94
815,1292.87,7.4,399.63,0.13,0.745,0.0062,0.7444,0.2546,0.0,51.01,1.23,595.79,4.93,50.87,1.23,595.21,4.94
816,1293.72,7.41,399.91,0.13,0.745,0.0062,0.7444,0.2546,0.0,51.02,1.23,595.81,4.93,50.95,1.23,595.93,4.94
817,1293.28,7.4,399.95,0.13,0.7451,0.0062,0.7444,0.2546,0.0,51.02,1.23,595.85,4.93,51.15,1.24,595.26,4.94
818,1294.44,7.41,400.18,0.13,0.7451,0.0062,0.7444,0.2546,0.0,50.99,1.23,595.96,4.93,51.1,1.24,596.39,4.95
819,1293.86,7.4,400.05,0.13,0.745,0.0062,0.7444,0.2546,0.0,50.95,1.23,595.89,4.93,51.16,1.24,595.86,4.94
820,1294.42,7.41,400.22,0.13,0.745,0.0062,0.7444,0.2546,0.0,51.02,1.23,595.77,4.93,51.14,1.24,596.48,4.95
821,1293.46,7.4,399.86,0.13,0.7451,0.0062,0.7444,0.2546,0.0,51.0,1.23,595.93,4.93,51.0,1.24,595.53,4.94
822,1293.24,7.4,399.71,0.13,0.7451,0.0062,0.7444,0.2546,0.0,50.97,1.23,595.75,4.93,50.9,1.23,595.62,4.94
823,1293.41,7.41,399.81,0.13,0.745,0.0062,0.7444,0.2546,0.0,51.03,1.23,595.84,4.93,50.91,1.23,595.64,4.94
824,1294.04,7.4,400.11,0.13,0.745,0.0062,0.7446,0.2546,0.0,51.01,1.23,595.81,4.93,51.12,1.24,596.09,4.94
825,1294.15,7.4,400.14,0.13,0.745,0.0062,0.7446,0.2546,0.0,50.98,1.23,595.94,4.93,51.16,1.24,596.08,4.94
826,1294.14,7.41,400.04,0.13,0.745,0.0062,0.7446,0.2546,0.0,51.01,1.23,595.89,4.93,51.0,1.24,596.24,4.95
827,1294.27,7.41,400.1,0.13,0.745,0.0062,0.7446,0.2546,0.0,51.04,1.23,595.85,4.93,51.02,1.24,596.36,4.95
828,1293.55,7.4,399.95,0.13,0.745,0.0062,0.7446,0.2546,0.0,50.99,1.23,595.78,4.93,51.09,1.24,595.68,4.94
829,1293.28,7.41,399.65,0.13,0.745,0.0062,0.7446,0.2546,0.0,51.0,1.23,595.78,4.93,50.78,1.23,595.73,4.94
830,1293.58,7.4,399.92,0.13,0.745,0.0062,0.7446,0.2546,0.0,51.03,1.23,595.79,4.93,51.0,1.24,595.76,4.94
831,1293.76,7.41,399.96,0.13,0.745,0.0062,0.7446,0.2546,0.0,51.01,1.23,595.92,4.93,51.02,1.24,595.82,4.94
832,1293.55,7.4,400.0,0.13,0.745,0.0062,0.7446,0.2546,0.0,50.99,1.23,595.92,4.93,51.15,1.24,595.48,4.94
833,1293.9,7.41,400.02,0.13,0.745,0.0062,0.7446,0.2546,0.0,51.02,1.23,595.87,4.93,51.04,1.24,595.97,4.94
834,1294.81,7.41,400.42,0.13,0.745,0.0062,0.7446,0.2546,0.0,51.03,1.23,595.84,4.93,51.26,1.24,596.68,4.95
835,1293.17,7.39,399.94,0.13,0.745,0.0062,0.7446,0.2546,0.0,51.01,1.23,595.77,4.93,51.19,1.24,595.2,4.94
836,1294.0,7.41,399.97,0.13,0.745,0.0062,0.7446,0.2546,0.0,50.97,1.23,595.89,4.93,50.99,1.24,596.15,4.94
837,1293.31,7.4,399.89,0.13,0.745,0.0062,0.7446,0.2546,0.0,51.09,1.23,595.86,4.93,50.99,1.24,595.37,4.94
838,1293.9,7.4,400.07,0.13,0.745,0.0062,0.7446,0.2548,0.0,50.99,1.23,595.75,4.93,51.14,1.24,596.02,4.94
839,1293.83,7.4,400.05,0.13,0.745,0.0062,0.7446,0.2548,0.0,51.0,1.23,595.8,4.93,51.11,1.24,595.92,4.94
840,1293.76,7.4,400.05,0.13,0.745,0.0062,0.7446,0.2548,0.0,50.99,1.23,595.77,4.93,51.16,1.24,595.84,4.94
841,1293.42,7.4,399.85,0.13,0.745,0.0062,0.7446,0.2548,0.0,51.0,1.23,596.02,4.93,50.99,1.24,595.41,4.94
842,1293.87,7.41,399.88,0.13,0.745,0.0062,0.7446,0.2548,0.0,51.0,1.23,595.7,4.93,50.89,1.23,596.28,4.95
843,1294.0,7.41,399.88,0.13,0.745,0.0062,0.7448,0.2548,0.0,51.04,1.23,595.91,4.93,50.81,1.23,596.24,4.95
844,1293.71,7.41,399.86,0.13,0.745,0.0062,0.7448,0.2548,0.0,51.02,1.23,595.9,4.93,50.89,1.23,595.9,4.94
845,1293.62,7.42,399.66,0.13,0.745,0.0062,0.7448,0.2548,0.0,50.99,1.23,595.76,4.93,50.68,1.23,596.19,4.95
846,1294.12,7.4,400.14,0.13,0.745,0.0062,0.7448,0.2548,0.0,50.99,1.23,595.79,4.93,51.16,1.24,596.19,4.95
847,1293.41,7.4,399.95,0.13,0.745,0.0062,0.7448,0.2548,0.0,51.01,1.23,596.05,4.93,51.12,1.24,595.23,4.94
848,1294.01,7.4,400.08,0.13,0.745,0.0062,0.7448,0.2548,0.0,51.02,1.23,595.81,4.93,51.08,1.24,596.11,4.94
849,1294.04,7.41,399.98,0.13,0.745,0.0062,0.7448,0.2548,0.0,50.99,1.23,595.98,4.93,50.97,1.24,596.1,4.94
850,1294.17,7.41,400.02,0.13,0.745,0.0062,0.7448,0.2548,0.0,50.99,1.23,595.85,4.93,50.97,1.24,596.35,4.95
851,1293.72,7.4,400.11,0.13,0.745,0.0062,0.7448,0.2548,0.0,51.05,1.23,595.86,4.93,51.19,1.24,595.62,4.94
852,1293.17,7.4,399.77,0.13,0.745,0.0062,0.7448,0.2548,0.0,51.04,1.23,595.8,4.93,50.93,1.23,595.4,4.94
853,1293.18,7.4,399.77,0.13,0.745,0.0062,0.7448,0.2548,0.0,51.04,1.23,595.78,4.93,50.92,1.23,595.43,4.94
854,1293.34,7.4,399.77,0.13,0.745,0.0062,0.7448,0.2548,0.0,51.01,1.23,595.9,4.93,50.91,1.23,595.52,4.94
855,1293.72,7.4,400.0,0.13,0.7451,0.0062,0.7448,0.2548,0.0,50.99,1.23,595.88,4.93,51.1,1.24,595.75,4.94
856,1295.1,7.41,400.36,0.13,0.7451,0.0062,0.7448,0.2548,0.0,50.97,1.23,595.94,4.93,51.14,1.24,597.04,4.95
857,1294.09,7.41,400.01,0.13,0.7451,0.0062,0.7448,0.2548,0.0,51.01,1.23,595.77,4.93,50.98,1.24,596.33,4.95
858,1293.86,7.41,399.92,0.13,0.7451,0.0062,0.7448,0.2548,0.0,50.95,1.23,596.13,4.93,50.99,1.24,595.8,4.94
859,1294.06,7.41,399.98,0.13,0.7451,0.0062,0.7448,0.2548,0.0,50.98,1.23,596.04,4.93,50.98,1.24,596.06,4.94
860,1293.24,7.4,399.74,0.13,0.7451,0.0062,0.7448,0.2548,0.0,51.0,1.23,595.94,4.93,50.92,1.23,595.38,4.94
861,1293.97,7.41,399.94,0.13,0.7451,0.0062,0.7448,0.2548,0.0,50.98,1.23,595.91,4.93,50.95,1.24,596.13,4.94
862,1294.49,7.4,400.22,0.13,0.7451,0.0062,0.7448,0.2548,0.0,50.99,1.23,596.07,4.93,51.14,1.24,596.29,4.94
863,1293.5,7.4,399.99,0.13,0.7451,0.0062,0.7448,0.2548,0.0,50.95,1.23,595.98,4.93,51.21,1.24,595.35,4.94
864,1294.01,7.4,400.02,0.13,0.7451,0.0062,0.7448,0.2548,0.0,51.01,1.23,595.9,4.93,51.01,1.24,596.09,4.94
865,1293.79,7.4,399.91,0.13,0.7451,0.0062,0.7448,0.2548,0.0,51.03,1.23,595.79,4.93,50.92,1.23,596.04,4.94
866,1294.55,7.41,400.16,0.13,0.7451,0.0062,0.7448,0.2548,0.0,51.03,1.23,595.84,4.93,51.01,1.24,596.68,4.95
867,1293.62,7.4,399.89,0.13,0.7451,0.0062,0.7448,0.2548,0.0,51.01,1.23,595.9,4.93,50.97,1.24,595.74,4.94
868,1294.3,7.41,400.06,0.13,0.7451,0.0062,0.7448,0.2548,0.0,50.99,1.23,595.88,4.93,51.0,1.24,596.43,4.94
869,1293.64,7.4,399.84,0.13,0.7451,0.0062,0.7448,0.2548,0.0,50.99,1.23,595.92,4.93,50.92,1.23,595.81,4.94
870,1294.12,7.4,400.07,0.13,0.7451,0.0062,0.7448,0.2548,0.0,50.96,1.23,595.94,4.93,51.08,1.24,596.13,4.94
871,1293.93,7.4,400.1,0.13,0.7451,0.0062,0.7448,0.2548,0.0,50.96,1.23,596.12,4.93,51.19,1.24,595.66,4.94
872,1293.81,7.4,399.96,0.13,0.7451,0.0062,0.7448,0.2548,0.0,51.0,1.23,595.99,4.93,51.01,1.24,595.82,4.94
873,1294.24,7.41,399.99,0.13,0.7451,0.0062,0.7448,0.2548,0.0,51.03,1.23,595.97,4.93,50.87,1.23,596.36,4.94
874,1294.23,7.41,399.96,0.13,0.7451,0.0062,0.7448,0.2548,0.0,50.96,1.23,596.09,4.93,50.91,1.23,596.28,4.94
875,1294.54,7.41,400.17,0.13,0.7451,0.0062,0.7448,0.2548,0.0,50.97,1.23,596.01,4.93,51.07,1.24,596.48,4.95
876,1294.14,7.4,400.09,0.13,0.7451,0.0062,0.7448,0.2548,0.0,50.93,1.23,595.91,4.93,51.14,1.24,596.16,4.94
877,1293.41,7.4,399.76,0.13,0.7451,0.0062,0.7448,0.2548,0.0,51.04,1.23,596.0,4.93,50.84,1.23,595.53,4.94
878,1294.45,7.41,400.12,0.13,0.7451,0.0062,0.7448,0.2548,0.0,51.0,1.23,596.19,4.93,51.01,1.24,596.25,4.94
879,1294.49,7.4,400.21,0.13,0.7451,0.0062,0.7448,0.2548,0.0,50.95,1.23,595.89,4.93,51.16,1.24,596.49,4.95
880,1293.53,7.4,399.98,0.13,0.7451,0.0062,0.7448,0.2548,0.0,51.02,1.23,596.06,4.93,51.11,1.24,595.34,4.94
881,1294.4,7.41,400.09,0.13,0.7451,0.0062,0.7448,0.2548,0.0,50.97,1.23,596.09,4.93,51.02,1.24,596.33,4.94
882,1293.64,7.41,399.76,0.13,0.7451,0.0062,0.7448,0.2548,0.0,50.99,1.23,596.07,4.93,50.8,1.23,595.78,4.94
883,1293.69,7.41,399.79,0.13,0.7451,0.0062,0.7448,0.2548,0.0,51.02,1.23,595.88,4.93,50.79,1.23,595.99,4.94
884,1293.37,7.4,399.84,0.13,0.7451,0.0062,0.7448,0.2548,0.0,50.98,1.23,595.83,4.93,51.01,1.24,595.54,4.94
885,1294.38,7.41,400.11,0.13,0.7451,0.0062,0.7448,0.2548,0.0,50.99,1.23,595.79,4.93,51.03,1.24,596.57,4.95
886,1293.8,7.41,399.88,0.13,0.7451,0.0062,0.7448,0.2548,0.0,50.97,1.23,596.03,4.93,50.94,1.24,595.85,4.94
887,1293.69,7.4,400.02,0.13,0.7451,0.0062,0.7448,0.2548,0.0,51.03,1.23,595.93,4.93,51.1,1.24,595.63,4.94
888,1293.31,7.4,399.76,0.13,0.7451,0.0062,0.7448,0.2548,0.0,50.98,1.23,595.9,4.93,50.92,1.23,595.51,4.94
889,1294.14,7.41,400.03,0.13,0.7451,0.0062,0.7448,0.2548,0.0,50.96,1.23,595.92,4.93,51.03,1.24,596.23,4.94
890,1293.8,7.4,399.9,0.13,0.7451,0.0062,0.7448,0.2548,0.0,50.98,1.23,595.92,4.93,50.96,1.24,595.94,4.94
891,1294.02,7.4,400.05,0.13,0.7451,0.0062,0.7448,0.2548,0.0,50.97,1.23,595.99,4.93,51.08,1.24,595.98,4.94
892,1293.29,7.4,399.72,0.13,0.7451,0.0062,0.7448,0.2548,0.0,51.0,1.23,595.99,4.93,50.87,1.23,595.44,4.94
893,1294.05,7.4,400.07,0.13,0.7451,0.0062,0.7448,0.2548,0.0,50.96,1.23,595.93,4.93,51.11,1.24,596.05,4.94
894,1294.0,7.41,399.97,0.13,0.7451,0.0062,0.7448,0.2548,0.0,51.02,1.23,595.91,4.93,50.94,1.24,596.13,4.94
895,1294.04,7.4,400.05,0.13,0.7451,0.0062,0.7448,0.2548,0.0,51.02,1.23,596.02,4.93,51.03,1.24,595.97,4.94
896,1293.39,7.4,399.78,0.13,0.7451,0.0062,0.7448,0.2548,0.0,51.04,1.23,596.08,4.93,50.88,1.23,595.39,4.94
897,1293.76,7.4,399.88,0.13,0.7451,0.0062,0.7448,0.2548,0.0,50.95,1.23,595.89,4.93,50.97,1.24,595.95,4.94
898,1293.76,7.41,399.83,0.13,0.7451,0.0062,0.7448,0.2548,0.0,50.95,1.23,595.93,4.93,50.91,1.23,595.97,4.94
899,1293.98,7.4,400.03,0.13,0.7451,0.0062,0.7448,0.2548,0.0,50.98,1.23,596.06,4.93,51.06,1.24,595.87,4.94
900,1293.49,7.4,399.8,0.13,0.7451,0.0062,0.7448,0.2548,0.0,51.03,1.23,595.94,4.93,50.88,1.23,595.63,4.94
901,1293.54,7.4,399.84,0.13,0.7451,0.0062,0.7448,0.2548,0.0,50.98,1.23,595.97,4.93,50.96,1.24,595.62,4.94
902,1293.36,7.4,399.81,0.13,0.7451,0.0062,0.7448,0.2548,0.0,50.95,1.23,596.02,4.93,51.01,1.24,595.37,4.94
903,1293.69,7.4,399.9,0.13,0.7451,0.0062,0.7448,0.2548,0.0,50.97,1.23,596.05,4.93,51.0,1.24,595.67,4.94
904,1294.01,7.4,399.98,0.13,0.7451,0.0062,0.7448,0.2548,0.0,51.0,1.23,595.93,4.93,50.97,1.24,596.11,4.94
905,1293.94,7.41,399.93,0.13,0.7451,0.0062,0.7448,0.2548,0.0,50.99,1.23,595.85,4.93,50.93,1.23,596.16,4.94
906,1293.88,7.41,399.87,0.13,0.7451,0.0062,0.7448,0.2548,0.0,50.99,1.23,595.87,4.93,50.87,1.23,596.15,4.94
907,1293.5,7.4,399.9,0.13,0.7451,0.0062,0.7448,0.2548,0.0,50.96,1.23,595.79,4.93,51.07,1.24,595.68,4.94
908,1293.72,7.4,399.94,0.13,0.7451,0.0062,0.7448,0.2548,0.0,50.95,1.23,595.97,4.93,51.07,1.24,595.74,4.94
909,1293.68,7.41,399.8,0.13,0.7451,0.0062,0.7448,0.2548,0.0,51.01,1.23,595.9,4.93,50.84,1.23,595.93,4.94
910,1293.99,7.4,400.08,0.13,0.7451,0.0062,0.7448,0.2548,0.0,51.02,1.23,596.0,4.93,51.1,1.24,595.87,4.94
911,1294.28,7.41,400.04,0.13,0.7451,0.0062,0.7448,0.2548,0.0,50.96,1.23,596.01,4.93,51.0,1.24,596.31,4.94
912,1293.48,7.4,399.79,0.13,0.7451,0.0062,0.7448,0.2548,0.0,50.99,1.23,596.15,4.93,50.9,1.23,595.44,4.94
913,1293.78,7.41,399.84,0.13,0.7451,0.0062,0.7448,0.2548,0.0,50.95,1.23,596.04,4.93,50.91,1.23,595.89,4.94
914,1293.68,7.4,399.86,0.13,0.7451,0.0062,0.7448,0.2548,0.0,51.01,1.23,596.07,4.93,50.91,1.23,595.69,4.94
915,1294.44,7.41,400.11,0.13,0.7451,0.0062,0.7448,0.2548,0.0,50.99,1.23,595.89,4.93,51.02,1.24,596.54,4.95
916,1293.57,7.4,399.88,0.13,0.745,0.0062,0.7448,0.2548,0.0,51.02,1.23,595.8,4.93,50.95,1.24,595.8,4.94
917,1293.65,7.41,399.78,0.13,0.7451,0.0062,0.7448,0.2548,0.0,50.93,1.23,595.98,4.93,50.9,1.23,595.84,4.94
918,1294.13,7.4,400.2,0.13,0.7451,0.0062,0.7448,0.2548,0.0,50.98,1.23,595.89,4.93,51.24,1.24,596.01,4.94
919,1294.06,7.4,400.11,0.13,0.7451,0.0062,0.7448,0.2548,0.0,51.01,1.23,596.01,4.93,51.12,1.24,595.92,4.94
920,1294.04,7.4,400.07,0.13,0.7451,0.0062,0.7448,0.2548,0.0,50.96,1.23,595.99,4.93,51.13,1.24,595.97,4.94
921,1293.67,7.4,399.87,0.13,0.7451,0.0062,0.7448,0.2548,0.0,50.99,1.23,595.87,4.93,50.94,1.24,595.86,4.94
922,1293.64,7.4,399.9,0.13,0.7451,0.0062,0.7448,0.2548,0.0,50.94,1.23,596.11,4.93,51.04,1.24,595.55,4.94
923,1293.82,7.41,399.83,0.13,0.7451,0.0062,0.7448,0.2548,0.0,50.94,1.23,595.82,4.93,50.89,1.23,596.17,4.94
924,1293.45,7.41,399.73,0.13,0.7451,0.0062,0.7448,0.2548,0.0,50.99,1.23,595.91,4.93,50.83,1.23,595.72,4.94
925,1293.67,7.4,399.93,0.13,0.7451,0.0062,0.7448,0.2548,0.0,50.98,1.23,595.81,4.93,51.03,1.24,595.85,4.94
926,1294.21,7.41,400.08,0.13,0.745,0.0062,0.7448,0.2548,0.0,51.0,1.23,595.99,4.93,51.03,1.24,596.19,4.94
927,1293.59,7.4,399.87,0.13,0.745,0.0062,0.7448,0.2548,0.0,50.96,1.23,595.86,4.93,51.01,1.24,595.77,4.94
928,1294.03,7.41,399.93,0.13,0.745,0.0062,0.7448,0.2548,0.0,50.97,1.23,595.89,4.93,50.93,1.23,596.24,4.94
929,1293.75,7.41,399.77,0.13,0.745,0.0062,0.7448,0.2548,0.0,50.98,1.23,596.07,4.93,50.8,1.23,595.9,4.94
930,1293.61,7.41,399.79,0.13,0.745,0.0062,0.7448,0.2548,0.0,51.03,1.23,595.91,4.93,50.83,1.23,595.84,4.94
931,1294.28,7.41,400.08,0.13,0.745,0.0062,0.7448,0.2548,0.0,51.01,1.23,596.01,4.93,51.01,1.24,596.25,4.94
932,1294.94,7.41,400.28,0.13,0.745,0.0062,0.7448,0.2548,0.0,51.01,1.23,595.89,4.93,51.06,1.24,596.98,4.95
933,1294.05,7.4,400.06,0.13,0.745,0.0062,0.7448,0.2548,0.0,51.03,1.23,595.78,4.93,51.03,1.24,596.21,4.94
934,1293.19,7.4,399.83,0.13,0.745,0.0062,0.7448,0.2548,0.0,51.01,1.23,596.0,4.93,51.03,1.24,595.15,4.94
935,1293.66,7.4,399.87,0.13,0.745,0.0062,0.7448,0.2548,0.0,51.0,1.23,595.87,4.93,50.94,1.24,595.86,4.94
936,1294.15,7.41,400.01,0.13,0.745,0.0062,0.7448,0.2548,0.0,50.99,1.23,595.96,4.93,50.98,1.24,596.22,4.94
937,1293.6,7.4,399.91,0.13,0.745,0.0062,0.7448,0.2548,0.0,51.02,1.23,595.92,4.93,50.99,1.24,595.66,4.94
938,1293.7,7.4,399.96,0.13,0.745,0.0062,0.7448,0.2548,0.0,51.01,1.23,595.82,4.93,51.03,1.24,595.83,4.94
939,1293.14,7.4,399.79,0.13,0.745,0.0062,0.7448,0.2548,0.0,51.05,1.23,596.0,4.93,50.96,1.24,595.14,4.94
940,1293.77,7.41,399.9,0.13,0.745,0.0062,0.7448,0.2548,0.0,50.97,1.23,595.86,4.93,50.98,1.24,595.96,4.94
941,1294.21,7.41,400.11,0.13,0.745,0.0062,0.7448,0.2548,0.0,51.0,1.23,595.72,4.93,51.07,1.24,596.41,4.95
942,1293.65,7.4,399.99,0.13,0.745,0.0062,0.7448,0.2548,0.0,51.06,1.23,595.76,4.93,51.04,1.24,595.79,4.94
943,1293.86,7.4,400.03,0.13,0.745,0.0062,0.7448,0.2548,0.0,51.03,1.23,595.85,4.93,51.06,1.24,595.91,4.94
944,1293.47,7.41,399.8,0.13,0.745,0.0062,0.7448,0.2548,0.0,51.0,1.23,595.89,4.93,50.91,1.23,595.68,4.94
945,1294.15,7.4,400.16,0.13,0.745,0.0062,0.7448,0.2548,0.0,51.04,1.23,595.76,4.93,51.12,1.24,596.22,4.95
946,1293.93,7.41,399.95,0.13,0.745,0.0062,0.7448,0.2548,0.0,51.04,1.23,595.87,4.93,50.92,1.23,596.11,4.94
947,1293.66,7.4,400.01,0.13,0.745,0.0062,0.7448,0.2548,0.0,51.03,1.23,595.99,4.93,51.11,1.24,595.54,4.94
948,1293.65,7.4,400.02,0.13,0.745,0.0062,0.7448,0.2548,0.0,50.98,1.23,595.77,4.93,51.17,1.24,595.73,4.94
949,1293.37,7.4,399.92,0.13,0.745,0.0062,0.7448,0.2548,0.0,50.99,1.23,595.94,4.93,51.11,1.24,595.34,4.94
950,1293.65,7.4,399.95,0.13,0.7449,0.0062,0.7448,0.255,0.0,51.05,1.23,595.88,4.93,51.0,1.24,595.73,4.94
951,1293.72,7.4,400.07,0.13,0.7449,0.0062,0.7448,0.255,0.0,51.0,1.23,595.9,4.93,51.19,1.24,595.64,4.94
952,1293.85,7.41,399.8,0.13,0.7449,0.0062,0.7448,0.255,0.0,50.98,1.23,595.85,4.93,50.81,1.23,596.21,4.95
953,1293.65,7.4,400.0,0.13,0.745,0.0062,0.7448,0.255,0.0,51.05,1.23,595.9,4.93,51.07,1.24,595.64,4.94
